file_name,ber,ber_opus_12k
Diff-clf_00610_01980026766-arf_05679_0105876291,0.00,0.00
Diff-clf_00610_01980026766-cof_03397_0155646025,0.00,12.50
Diff-clf_00610_01980026766-vem_03397_0089154367,0.00,6.25
Diff-clf_00610_01980026766-vem_07508_0087319375,0.00,0.00
Diff-clf_00610_01980026766-vem_08421_0078729306,0.00,0.00
Diff-clf_03397_00007216922-arm_08784_0144123415,0.00,0.00
Diff-clf_03397_00007216922-clm_01208_0129159083,0.00,12.50
Diff-clf_03397_00007216922-cof_06136_0012374240,0.00,6.25
Diff-clf_03397_00475591253-arf_03034_0005562524,0.00,6.25
Diff-clf_03397_00475591253-arf_04310_0105020252,0.00,6.25
Diff-clf_03397_00475591253-clf_09697_0206713486,0.00,100.00
Diff-clf_03397_00475591253-cof_06136_0160145685,0.00,100.00
Diff-clf_03397_00475591253-com_08784_0078982737,0.00,100.00
Diff-clf_03397_00475591253-com_09697_0030600696,0.00,0.00
Diff-clf_03397_00475591253-vef_09697_0022819635,0.00,6.25
Diff-clf_03397_00761403935-clf_09697_0133830442,0.00,0.00
Diff-clf_03397_00761403935-cof_03397_0008545767,0.00,0.00
Diff-clf_03397_00761403935-cof_08784_0017503433,0.00,0.00
Diff-clf_03397_00761403935-com_03397_0002716475,0.00,0.00
Diff-clf_03397_00761403935-pef_00610_0053784357,0.00,0.00
Diff-clf_03397_00761403935-vef_08421_0041335898,0.00,0.00
Diff-clf_03397_00761403935-vem_03397_0192879386,0.00,0.00
Diff-clf_03397_00761403935-vem_07508_0164072395,0.00,0.00
Diff-clf_03397_00890001417-arf_04310_0128260715,0.00,6.25
Diff-clf_03397_00890001417-clm_00610_0028405484,0.00,100.00
Diff-clf_03397_00890001417-clm_01208_0001441146,0.00,100.00
Diff-clf_03397_00890001417-cof_03397_0180916971,0.00,0.00
Diff-clf_03397_00890001417-cof_09334_0055529232,0.00,100.00
Diff-clf_03397_00890001417-com_02484_0056267563,0.00,6.25
Diff-clf_03397_00890001417-pem_01208_0069774940,0.00,100.00
Diff-clf_03397_00890001417-vef_05223_0031050669,0.00,100.00
Diff-clf_03397_00890001417-vem_04310_0123763196,0.00,100.00
Diff-clf_03397_00890001417-vem_08421_0009541479,0.00,12.50
Diff-clf_03397_01124427937-arf_03853_0050276703,0.00,100.00
Diff-clf_03397_01124427937-arm_01523_0020562126,0.00,100.00
Diff-clf_03397_01124427937-pef_00610_0193417759,0.00,100.00
Diff-clf_03397_01124427937-pef_07049_0049745564,0.00,0.00
Diff-clf_03397_01124427937-pem_01208_0082705206,0.00,6.25
Diff-clf_03397_01124427937-pem_02436_0030443743,0.00,100.00
Diff-clf_03397_01124427937-vem_03397_0190978607,0.00,0.00
Diff-clf_03397_01124427937-vem_04310_0059357221,0.00,100.00
Diff-clf_03397_01329926118-arf_03034_0211058228,0.00,0.00
Diff-clf_03397_01329926118-arm_01523_0058822739,0.00,0.00
Diff-clf_03397_01329926118-arm_03397_0192403485,0.00,12.50
Diff-clf_03397_01329926118-arm_08784_0122784459,0.00,0.00
Diff-clf_03397_01329926118-clf_05223_0015332209,0.00,0.00
Diff-clf_03397_01329926118-clf_07049_0004094925,0.00,0.00
Diff-clf_03397_01329926118-clm_00610_0113946835,0.00,0.00
Diff-clf_03397_01329926118-cof_09334_0081920497,0.00,0.00
Diff-clf_03397_01386651670-arm_08784_0030032393,0.00,0.00
Diff-clf_03397_01386651670-cof_03397_0130639404,0.00,0.00
Diff-clf_03397_01386651670-cof_06136_0148458852,0.00,0.00
Diff-clf_03397_01386651670-com_08784_0119734768,0.00,0.00
Diff-clf_03397_01386651670-pem_02436_0019399925,0.00,0.00
Diff-clf_03397_01386651670-vem_03397_0048045695,0.00,6.25
Diff-clf_03397_01386651670-vem_07508_0167975726,0.00,6.25
Diff-clf_03397_01386651670-vem_08421_0149810870,0.00,0.00
Diff-clf_03397_01558221291-arf_03034_0038153489,0.00,100.00
Diff-clf_03397_01558221291-arm_02484_0047778518,0.00,0.00
Diff-clf_03397_01558221291-clf_05223_0029034304,0.00,0.00
Diff-clf_03397_01558221291-cof_03397_0151826792,0.00,6.25
Diff-clf_03397_01558221291-vef_08421_0165641815,0.00,0.00
Diff-clf_03397_01558221291-vem_04310_0134760488,0.00,0.00
Diff-clf_03397_01558221291-vem_08421_0095522361,0.00,12.50
Diff-clf_03397_01936219933-pef_00610_0091726135,0.00,0.00
Diff-clf_03397_01936219933-vef_02484_0205889077,0.00,6.25
Diff-clf_03397_02084497079-arf_03034_0200302494,0.00,6.25
Diff-clf_03397_02084497079-arf_04310_0044191481,0.00,0.00
Diff-clf_03397_02084497079-arm_02484_0076063574,0.00,100.00
Diff-clf_03397_02084497079-arm_03397_0024635109,0.00,0.00
Diff-clf_03397_02084497079-clf_07049_0200087503,0.00,0.00
Diff-clf_03397_02084497079-clf_09697_0114118106,0.00,0.00
Diff-clf_03397_02084497079-com_08784_0148601772,0.00,100.00
Diff-clf_03397_02084497079-pef_00610_0208016850,0.00,100.00
Diff-clf_03397_02084497079-vef_05223_0174736451,0.00,0.00
Diff-clf_03397_02084497079-vem_07508_0143370156,0.00,0.00
Diff-clf_08421_00085253652-arf_03853_0006920041,0.00,0.00
Diff-clf_08421_00085253652-arf_05679_0145351681,0.00,100.00
Diff-clf_08421_00085253652-cof_06136_0072284699,0.00,6.25
Diff-clf_08421_00085253652-cof_08784_0129331080,0.00,0.00
Diff-clf_08421_00085253652-vef_05223_0174736451,0.00,0.00
Diff-clf_08421_00085253652-vef_08421_0092536766,0.00,0.00
Diff-clf_08421_00178097563-arf_05679_0011318593,0.00,6.25
Diff-clf_08421_00178097563-arm_02484_0160859951,0.00,100.00
Diff-clf_08421_00178097563-cof_06136_0018849313,0.00,0.00
Diff-clf_08421_00178097563-pef_07049_0060851042,0.00,100.00
Diff-clf_08421_00178097563-pem_02436_0188565267,0.00,0.00
Diff-clf_08421_00178097563-vem_07508_0176756212,0.00,0.00
Diff-clf_08421_00263065241-clm_05223_0014531206,0.00,0.00
Diff-clf_08421_00263065241-com_08784_0111980280,0.00,12.50
Diff-clf_08421_00263065241-vef_09697_0154484342,0.00,18.75
Diff-clf_08421_00325744860-clf_07049_0111189057,0.00,0.00
Diff-clf_08421_00325744860-cof_03397_0008545767,0.00,100.00
Diff-clf_08421_00325744860-com_02484_0000747070,0.00,0.00
Diff-clf_08421_00325744860-pef_07049_0055413742,0.00,0.00
Diff-clf_08421_00325744860-pem_03349_0005536029,0.00,18.75
Diff-clf_08421_00325744860-vem_03397_0084111892,0.00,0.00
Diff-clf_08421_00449920617-pem_02436_0143798102,0.00,0.00
Diff-clf_08421_00449920617-vem_07508_0099462335,0.00,0.00
Diff-clf_08421_00576537549-arm_01523_0001576237,0.00,0.00
Diff-clf_08421_00576537549-cof_06136_0059174311,0.00,0.00
Diff-clf_08421_00576537549-com_03397_0026931671,0.00,6.25
Diff-clf_08421_00576537549-com_08784_0011509461,0.00,0.00
Diff-clf_08421_00576537549-pem_03349_0095684790,0.00,0.00
Diff-clf_08421_00589731302-clm_01208_0063113044,0.00,100.00
Diff-clf_08421_00589731302-pef_00610_0004760349,0.00,6.25
Diff-clf_08421_00589731302-pem_03349_0149497683,0.00,6.25
Diff-clf_08421_00589731302-vem_04310_0130100261,0.00,6.25
Diff-clf_08421_00675144322-clf_09697_0151696749,0.00,6.25
Diff-clf_08421_00675144322-pem_03349_0109378771,0.00,0.00
Diff-clf_08421_00675144322-vef_05223_0080994929,0.00,0.00
Diff-clf_08421_00675144322-vef_08421_0136778382,0.00,100.00
Diff-clf_08421_00675144322-vem_03397_0155331442,0.00,6.25
Diff-clf_08421_00960540448-arf_05679_0186518342,0.00,0.00
Diff-clf_08421_00960540448-clf_09697_0060966211,0.00,0.00
Diff-clf_08421_00960540448-clm_05223_0154933831,0.00,6.25
Diff-clf_08421_00960540448-cof_03397_0188017279,0.00,18.75
Diff-clf_08421_00960540448-pem_01208_0188915179,0.00,6.25
Diff-clf_08421_00960540448-pem_03349_0011240318,0.00,0.00
Diff-clf_08421_00960540448-vem_08421_0160911594,0.00,6.25
Diff-clf_08421_02091471444-arf_05679_0122889007,0.00,100.00
Diff-clf_08421_02091471444-arm_08784_0191634838,0.00,100.00
Diff-clf_08421_02091471444-clf_01523_0126528434,0.00,100.00
Diff-clf_08421_02091471444-clf_07049_0108632981,0.00,100.00
Diff-clf_08421_02091471444-clm_01208_0182208027,0.00,100.00
Diff-clf_08421_02091471444-clm_06136_0026743692,0.00,100.00
Diff-clf_08421_02091471444-cof_09334_0140936720,0.00,100.00
Diff-clf_08421_02091471444-pef_07049_0144754543,0.00,100.00
Diff-clf_08421_02091471444-vef_05223_0123113866,0.00,100.00
Diff-clf_08421_02091471444-vef_09697_0041943719,0.00,100.00
Diff-clf_08421_02091471444-vem_08421_0115290003,0.00,12.50
Diff-clf_09334_00298977587-arf_03034_0110501669,0.00,0.00
Diff-clf_09334_00298977587-arm_08784_0079863863,0.00,0.00
Diff-clf_09334_00298977587-clf_05223_0160162989,0.00,6.25
Diff-clf_09334_00298977587-vef_05223_0189236821,0.00,0.00
Diff-clf_09334_00591143742-arf_05679_0008511180,0.00,0.00
Diff-clf_09334_00591143742-clm_05223_0060960235,0.00,100.00
Diff-clf_09334_00591143742-com_02484_0023315825,0.00,6.25
Diff-clf_09334_00591143742-com_03397_0047351228,0.00,0.00
Diff-clf_09334_00591143742-pem_01208_0148000485,0.00,100.00
Diff-clf_09334_00591143742-pem_03349_0109378771,0.00,0.00
Diff-clf_09334_00591143742-vem_03397_0052589251,0.00,100.00
Diff-clf_09334_00606961220-arf_03034_0198125644,0.00,0.00
Diff-clf_09334_00606961220-arm_08784_0111770757,0.00,43.75
Diff-clf_09334_00606961220-clm_00610_0004063910,0.00,100.00
Diff-clf_09334_00606961220-clm_01208_0126735579,0.00,0.00
Diff-clf_09334_00606961220-clm_05223_0013360031,0.00,6.25
Diff-clf_09334_00606961220-pem_02436_0023609121,0.00,18.75
Diff-clf_09334_00606961220-vef_08421_0106038441,0.00,100.00
Diff-clf_09334_00848514650-clm_05223_0009011274,0.00,100.00
Diff-clf_09334_00848514650-com_02484_0205197274,0.00,100.00
Diff-clf_09334_00848514650-vef_02484_0010727003,0.00,100.00
Diff-clf_09334_00848514650-vef_08421_0016118028,0.00,100.00
Diff-clf_09334_00848514650-vem_04310_0028837340,0.00,100.00
Diff-clf_09334_01112698811-com_02484_0026407582,0.00,0.00
Diff-clf_09334_01112698811-pem_03349_0003599093,0.00,0.00
Diff-clf_09334_01112698811-vef_05223_0006480615,0.00,100.00
Diff-clf_09334_01112698811-vem_04310_0001421897,0.00,18.75
Diff-clf_09334_01444044651-arm_03397_0203141279,0.00,100.00
Diff-clf_09334_01444044651-clm_01208_0163684315,0.00,100.00
Diff-clf_09334_01444044651-clm_05223_0198430724,0.00,25.00
Diff-clf_09334_01444044651-cof_09334_0169122855,0.00,0.00
Diff-clf_09334_01444044651-vem_04310_0152326952,0.00,100.00
Diff-clf_09334_01710865467-clm_06136_0039783654,0.00,100.00
Diff-clf_09334_01710865467-cof_06136_0072284699,0.00,100.00
Diff-clf_09334_01710865467-cof_09334_0081920497,0.00,6.25
Diff-clf_09334_01710865467-pef_05223_0202143427,0.00,0.00
Diff-clf_09334_01710865467-vef_02484_0205889077,0.00,100.00
Diff-clf_09334_01710865467-vef_09697_0042317071,0.00,0.00
Diff-clf_09334_01723826318-arm_01523_0036187720,0.00,100.00
Diff-clf_09334_01723826318-clf_09697_0061976278,0.00,100.00
Diff-clf_09334_01723826318-com_09697_0098664334,0.00,0.00
Diff-clf_09334_01723826318-vef_08421_0024688317,0.00,100.00
Diff-clf_09334_02024039011-arf_04310_0067974931,0.00,0.00
Diff-clf_09334_02024039011-clf_05223_0029034304,0.00,0.00
Diff-clf_09334_02024039011-cof_03397_0190012490,0.00,6.25
Diff-clf_09334_02024039011-pem_01208_0019441989,0.00,0.00
Diff-clf_09334_02119550018-arf_03853_0074064322,0.00,6.25
Diff-clf_09334_02119550018-arf_05679_0190670296,0.00,6.25
Diff-clf_09334_02119550018-clf_07049_0015926394,0.00,6.25
Diff-clf_09334_02119550018-clm_00610_0039747700,0.00,100.00
Diff-clf_09334_02119550018-com_02484_0128753176,0.00,31.25
Diff-clf_09334_02119550018-pem_01208_0136463863,0.00,0.00
Diff-clm_02121_00144740661-arf_05679_0166956093,0.00,0.00
Diff-clm_02121_00144740661-arm_01523_0208806843,0.00,0.00
Diff-clm_02121_00144740661-clf_05223_0008659158,0.00,0.00
Diff-clm_02121_00144740661-clm_05223_0049826934,0.00,0.00
Diff-clm_02121_00144740661-clm_06136_0138872060,0.00,0.00
Diff-clm_02121_00144740661-com_08784_0057219349,0.00,0.00
Diff-clm_02121_00144740661-pef_00610_0152387771,0.00,0.00
Diff-clm_02121_00144740661-pef_01523_0045909909,0.00,0.00
Diff-clm_02121_00144740661-pef_05223_0061117303,0.00,0.00
Diff-clm_02121_00144740661-pem_02436_0179245910,0.00,0.00
Diff-clm_02121_00144740661-vem_07508_0104840462,0.00,0.00
Diff-clm_02121_00584464825-clf_01523_0126360816,0.00,0.00
Diff-clm_02121_00584464825-clm_00610_0102835083,0.00,6.25
Diff-clm_02121_00584464825-clm_06136_0038286730,0.00,0.00
Diff-clm_02121_00584464825-cof_03397_0163774911,0.00,0.00
Diff-clm_02121_00584464825-cof_06136_0014815130,0.00,0.00
Diff-clm_02121_00584464825-pef_05223_0014789654,0.00,100.00
Diff-clm_02121_00584464825-vef_05223_0168361296,0.00,0.00
Diff-clm_02121_00584464825-vem_04310_0083876118,0.00,0.00
Diff-clm_02121_00982290337-arf_05679_0148621339,0.00,6.25
Diff-clm_02121_00982290337-arm_08784_0130858624,0.00,0.00
Diff-clm_02121_00982290337-clm_06136_0145894666,0.00,0.00
Diff-clm_02121_00982290337-pef_01523_0163001202,0.00,0.00
Diff-clm_02121_00982290337-pem_02484_0005275291,0.00,0.00
Diff-clm_02121_01149397551-arm_01523_0124828992,0.00,0.00
Diff-clm_02121_01149397551-com_02484_0179736082,0.00,12.50
Diff-clm_02121_01149397551-pef_00610_0091015407,0.00,100.00
Diff-clm_02121_01149397551-vef_08421_0084935105,0.00,100.00
Diff-clm_02121_01149397551-vem_04310_0001421897,0.00,12.50
Diff-clm_02121_01149397551-vem_08421_0171510548,0.00,100.00
Diff-clm_02121_01317943059-arf_03034_0121474010,0.00,0.00
Diff-clm_02121_01317943059-clf_09697_0178667393,0.00,0.00
Diff-clm_02121_01317943059-com_03397_0012982094,0.00,0.00
Diff-clm_02121_01317943059-vef_02484_0179119819,0.00,0.00
Diff-clm_02121_01317943059-vem_07508_0130352426,0.00,0.00
Diff-clm_02121_01328510599-arm_02484_0164470225,0.00,0.00
Diff-clm_02121_01328510599-arm_08784_0097664947,0.00,12.50
Diff-clm_02121_01328510599-clm_05223_0030949096,0.00,0.00
Diff-clm_02121_01328510599-pef_00610_0147310991,0.00,0.00
Diff-clm_02121_01328510599-vef_08421_0002689498,0.00,0.00
Diff-clm_02121_01499208065-arf_04310_0067974931,0.00,100.00
Diff-clm_02121_01499208065-arm_01523_0154193986,0.00,0.00
Diff-clm_02121_01499208065-com_08784_0130873997,0.00,100.00
Diff-clm_02121_01499208065-com_09697_0030808972,0.00,100.00
Diff-clm_02121_01499208065-vem_03397_0203868422,0.00,100.00
Diff-clm_02121_01499208065-vem_07508_0091084435,0.00,12.50
Diff-clm_02121_01878637699-arf_04310_0097250839,0.00,0.00
Diff-clm_02121_01878637699-arm_02484_0193135786,0.00,100.00
Diff-clm_02121_01878637699-clm_01208_0088530317,0.00,0.00
Diff-clm_02121_01878637699-cof_03397_0083887817,0.00,0.00
Diff-clm_02121_01878637699-cof_09334_0046198134,0.00,0.00
Diff-clm_02121_01878637699-com_03397_0093093041,0.00,0.00
Diff-clm_02121_01878637699-pef_00610_0163451400,0.00,100.00
Diff-clm_02121_01923437403-arf_05679_0101820879,0.00,6.25
Diff-clm_02121_01923437403-clf_05223_0153651134,0.00,0.00
Diff-clm_02121_01923437403-clf_09697_0041405081,0.00,0.00
Diff-clm_02121_01923437403-com_02484_0055737986,0.00,0.00
Diff-clm_02121_01923437403-pef_05223_0098389318,0.00,100.00
Diff-clm_02121_01923437403-vef_05223_0142650475,0.00,0.00
Diff-clm_02121_01923437403-vef_09697_0086808089,0.00,6.25
Diff-clm_02121_01930296583-arm_03397_0130496717,0.00,100.00
Diff-clm_02121_01930296583-clm_06136_0212466005,0.00,0.00
Diff-clm_02121_01930296583-cof_06136_0045617042,0.00,100.00
Diff-clm_02121_01930296583-cof_09334_0004362641,0.00,100.00
Diff-clm_02121_01930296583-pem_01208_0043443184,0.00,0.00
Diff-clm_02121_01930296583-vef_09697_0130693571,0.00,100.00
Diff-clm_03349_00138186603-arf_03034_0110501669,0.00,6.25
Diff-clm_03349_00138186603-arf_05679_0118062499,0.00,100.00
Diff-clm_03349_00138186603-arm_02484_0090184055,0.00,0.00
Diff-clm_03349_00138186603-clf_01523_0092339976,0.00,0.00
Diff-clm_03349_00138186603-clf_05223_0168723603,0.00,0.00
Diff-clm_03349_00138186603-pef_01523_0114740958,0.00,0.00
Diff-clm_03349_00138186603-pem_02436_0169921013,0.00,6.25
Diff-clm_03349_00303377873-arf_03034_0198125644,0.00,100.00
Diff-clm_03349_00303377873-arm_02484_0155407004,0.00,0.00
Diff-clm_03349_00303377873-clf_05223_0124796115,0.00,100.00
Diff-clm_03349_00303377873-clm_01208_0137638611,0.00,100.00
Diff-clm_03349_00303377873-pef_00610_0100169572,0.00,100.00
Diff-clm_03349_00303377873-pem_02436_0179737084,0.00,100.00
Diff-clm_03349_00303377873-pem_02484_0190676445,0.00,100.00
Diff-clm_03349_00335831013-arm_03397_0013207338,0.00,0.00
Diff-clm_03349_00335831013-clf_07049_0198280956,0.00,100.00
Diff-clm_03349_00335831013-cof_03397_0085717951,0.00,100.00
Diff-clm_03349_00335831013-cof_09334_0005681641,0.00,100.00
Diff-clm_03349_00335831013-com_03397_0111214656,0.00,25.00
Diff-clm_03349_00335831013-vem_07508_0104840462,0.00,0.00
Diff-clm_03349_01134339224-arm_01523_0127189780,0.00,0.00
Diff-clm_03349_01134339224-clf_05223_0140479972,0.00,100.00
Diff-clm_03349_01134339224-clf_07049_0036170543,0.00,100.00
Diff-clm_03349_01134339224-clm_00610_0094173511,0.00,100.00
Diff-clm_03349_01134339224-cof_08784_0147517360,0.00,6.25
Diff-clm_03349_01134339224-cof_09334_0207667802,0.00,100.00
Diff-clm_03349_01134339224-com_02484_0020839638,0.00,100.00
Diff-clm_03349_01134339224-pef_01523_0081372147,0.00,100.00
Diff-clm_03349_01134339224-pef_05223_0071864340,0.00,100.00
Diff-clm_03349_01134339224-vef_08421_0102731871,0.00,100.00
Diff-clm_03349_01134339224-vem_08421_0168344353,0.00,100.00
Diff-clm_03349_01489548395-arf_03853_0008766183,0.00,18.75
Diff-clm_03349_01489548395-arm_02484_0081065190,0.00,18.75
Diff-clm_03349_01489548395-arm_03397_0036666943,0.00,6.25
Diff-clm_03349_01489548395-com_02484_0041847674,0.00,0.00
Diff-clm_03349_01504548446-arm_02484_0055108735,0.00,0.00
Diff-clm_03349_01504548446-arm_08784_0181391016,0.00,100.00
Diff-clm_03349_01504548446-clf_09697_0151935015,0.00,6.25
Diff-clm_03349_01504548446-clm_00610_0075385555,0.00,100.00
Diff-clm_03349_01504548446-cof_09334_0188516786,0.00,100.00
Diff-clm_03349_01504548446-com_08784_0003829477,0.00,12.50
Diff-clm_03349_01504548446-pef_01523_0100685070,0.00,100.00
Diff-clm_03349_01619891787-arf_03853_0171204070,0.00,0.00
Diff-clm_03349_01619891787-arf_05679_0052523306,0.00,12.50
Diff-clm_03349_01619891787-arm_02484_0033094159,0.00,6.25
Diff-clm_03349_01619891787-clm_01208_0057856895,0.00,12.50
Diff-clm_03349_01619891787-clm_05223_0061066243,0.00,0.00
Diff-clm_03349_01619891787-com_08784_0154429519,0.00,0.00
Diff-clm_03349_01619891787-pef_05223_0061949055,0.00,100.00
Diff-clm_03349_01619891787-pem_03349_0150851838,0.00,0.00
Diff-clm_03349_01619891787-vem_04310_0089348233,0.00,12.50
Diff-clm_03349_01771978546-clm_05223_0213608196,0.00,12.50
Diff-clm_03349_01771978546-cof_08784_0017503433,0.00,100.00
Diff-clm_03349_01771978546-com_08784_0078982737,0.00,100.00
Diff-clm_03349_01771978546-pef_07049_0108186838,0.00,25.00
Diff-clm_03349_01771978546-vef_02484_0056095941,0.00,100.00
Diff-clm_03349_01771978546-vef_09697_0045087401,0.00,100.00
Diff-clm_03349_01771978546-vem_08421_0058280694,0.00,100.00
Diff-clm_03349_01824880873-arm_08784_0213028487,0.00,100.00
Diff-clm_03349_01824880873-cof_08784_0084183228,0.00,100.00
Diff-clm_03349_01824880873-com_02484_0104105588,0.00,18.75
Diff-clm_03349_01824880873-pef_05223_0204260256,0.00,100.00
Diff-clm_03349_02015822892-arm_08784_0135668136,0.00,12.50
Diff-clm_03349_02015822892-clm_00610_0001810768,0.00,12.50
Diff-clm_03349_02015822892-clm_05223_0159700406,0.00,0.00
Diff-clm_03349_02015822892-clm_06136_0148544231,0.00,6.25
Diff-clm_03349_02015822892-cof_08784_0016935679,0.00,100.00
Diff-clm_03349_02015822892-cof_09334_0152418889,0.00,100.00
Diff-clm_03349_02015822892-com_02484_0178290974,0.00,100.00
Diff-clm_03349_02015822892-com_08784_0078509817,0.00,0.00
Diff-clm_03349_02015822892-pef_05223_0015850997,0.00,100.00
Diff-clm_07508_00406366263-arf_03034_0214501564,0.00,0.00
Diff-clm_07508_00406366263-clm_00610_0094764510,0.00,6.25
Diff-clm_07508_00406366263-cof_09334_0099376536,0.00,0.00
Diff-clm_07508_00406366263-pem_02484_0025790197,0.00,0.00
Diff-clm_07508_00406366263-vef_05223_0002222959,0.00,0.00
Diff-clm_07508_00423162826-arm_01523_0039840546,0.00,0.00
Diff-clm_07508_00423162826-clf_01523_0044400370,0.00,100.00
Diff-clm_07508_00423162826-clf_07049_0211055024,0.00,6.25
Diff-clm_07508_00423162826-com_02484_0083433347,0.00,6.25
Diff-clm_07508_00423162826-pem_02484_0146063693,0.00,100.00
Diff-clm_07508_00629138813-com_09697_0172450788,0.00,100.00
Diff-clm_07508_00629138813-pem_01208_0134128687,0.00,0.00
Diff-clm_07508_00629138813-vef_02484_0034418676,0.00,6.25
Diff-clm_07508_00629138813-vef_09697_0089711544,0.00,0.00
Diff-clm_07508_00629138813-vem_04310_0069470569,0.00,100.00
Diff-clm_07508_00629138813-vem_08421_0054389554,0.00,0.00
Diff-clm_07508_00888103285-arm_08784_0189064119,0.00,0.00
Diff-clm_07508_00888103285-clf_05223_0088747657,0.00,100.00
Diff-clm_07508_00888103285-pem_03349_0094161022,0.00,0.00
Diff-clm_07508_00888103285-vem_03397_0007570547,0.00,100.00
Diff-clm_07508_00888103285-vem_07508_0091084435,0.00,0.00
Diff-clm_07508_01109612857-arf_04310_0164699251,0.00,100.00
Diff-clm_07508_01109612857-com_02484_0037864048,0.00,100.00
Diff-clm_07508_01109612857-com_03397_0194571017,0.00,100.00
Diff-clm_07508_01109612857-pem_03349_0115705897,0.00,6.25
Diff-clm_07508_01109612857-vef_09697_0130693571,0.00,100.00
Diff-clm_07508_01109612857-vem_08421_0065527734,0.00,0.00
Diff-clm_07508_01147649619-arm_03397_0017688161,0.00,0.00
Diff-clm_07508_01147649619-clm_05223_0098760702,0.00,0.00
Diff-clm_07508_01147649619-pem_02484_0074814774,0.00,100.00
Diff-clm_07508_01147649619-vef_09697_0146816165,0.00,0.00
Diff-clm_07508_01147649619-vem_07508_0159880165,0.00,6.25
Diff-clm_07508_01343154678-arf_03034_0118420523,0.00,0.00
Diff-clm_07508_01343154678-arf_03853_0027204374,0.00,0.00
